name,position,era,speed,dribbling,shooting,defense,physical,iq,team
Petr Čech,LB,2014,75,72,62,97,87,97,Barcelona
Shinji Ono,CB,2010,81,78,51,92,83,98,Inter Milan
Alexis Sanchez,CM,2014,78,75,68,79,84,87,Barcelona
Yuri Zhirkov,LW,2010,83,78,89,34,79,85,Real Madrid
Hennes Weisweiler,LW,2022,87,75,96,51,77,98,Juventus
Gilberto Silva,GK,2010,78,46,27,91,75,82,Manchester United
Berti Vogts,CAM,2010,85,77,72,66,91,80,Paris SG
Petr Cech,LW,2018,89,84,98,46,82,95,Juventus
Douglas Costa,LW,2010,86,95,98,37,86,82,Liverpool
Marcelo,ST,2014,92,83,92,32,86,80,Paris SG
Rojas Marcos,CM,2014,90,75,67,64,79,93,Manchester United
Lucio,CAM,2014,93,73,82,75,85,98,Chelsea
Silvain Wiltord,RB,2022,85,68,50,87,79,79,Barcelona
Frank Rijkaard,LB,2014,77,63,52,94,89,98,Juventus
Casemiro,CM,2010,93,85,84,74,97,84,AC Milan
Edinson Cavani,LW,2022,90,85,96,26,98,86,Bayern Munich
Kostas Katsouranis,CB,2022,84,61,64,91,83,80,Bayern Munich
Deco,LB,2018,82,79,63,98,76,81,AC Milan
Ilkay Gundogan,CAM,2022,94,86,73,85,77,81,Inter Milan
Roberto Rivelino,CAM,2022,92,92,86,76,83,95,Inter Milan
Paolo Maldini,LB,2006,83,69,67,98,76,89,Inter Milan
Ézequiel Garay,CDM,2022,88,73,69,78,82,87,Paris SG
Virgil van Dijk,CM,2018,90,87,83,61,84,87,Liverpool
Bernardo Silva,ST,2018,82,94,94,30,91,90,Paris SG
Liliam Thuram,CM,2022,89,83,86,79,96,83,Bayern Munich
James Milner,LB,2014,89,80,58,96,84,81,Napoli
Roman Shirokov,CAM,2014,81,78,76,78,87,85,AC Milan
Oleg Blokhin,LB,2018,80,77,56,92,78,89,Inter Milan
Arne Friedrich,LB,2006,90,80,55,94,90,96,Napoli
Iker Casillas,CDM,2010,92,78,71,69,76,95,Barcelona
Joan Capdevila,CM,2018,89,92,74,71,79,87,Paris SG
Steven Gerrard,ST,2014,82,86,94,37,80,96,Chelsea
Jiří Krejčí,LB,2018,86,80,53,95,91,98,Juventus
Carlos Bocanegra,ST,2022,84,93,82,27,88,83,Juventus
John Wark,ST,2018,94,89,87,32,97,83,Bayern Munich
Mesut Özil,RB,2010,75,80,52,91,85,85,Arsenal
Riyad Mahrez,CDM,2010,90,79,78,78,78,93,Bayern Munich
Jan Vertonghen,CM,2006,94,80,72,84,80,93,Inter Milan
Andrés Iniesta,ST,2014,91,86,90,44,88,88,Chelsea
Anatoliy Kanischev,CAM,2010,78,70,68,65,75,97,Arsenal
Reece James,ST,2014,88,89,93,34,81,78,Chelsea
Makoto Hasebe,RB,2022,76,80,68,98,90,89,Napoli
Zinedine Zidane,CDM,2022,91,85,69,61,92,84,Napoli
Rafael Borre,CAM,2014,84,79,85,78,75,85,Chelsea
Ivan Varadin,LB,2014,89,68,67,93,82,98,Inter Milan
Dimitri Alenichev,LW,2010,83,92,89,57,75,83,Liverpool
Roberto Carlos,LB,2018,80,76,54,90,75,84,Juventus
Joel Alarcon,RB,2018,86,78,59,95,94,82,Arsenal
Gianluca Zambrotta,LW,2014,83,90,92,26,85,98,Arsenal
Ederson,CDM,2010,93,71,72,77,88,78,Liverpool
Moisés Caicedo,LW,2018,83,76,88,52,98,89,AC Milan
Claude Makélélé,LB,2018,87,68,69,87,95,83,Arsenal
Ferenc Puskás,CM,2018,85,76,78,80,75,92,Manchester United
Joao Mario,GK,2014,71,54,39,93,86,96,Paris SG
Andrés Iniesta Luján,ST,2010,94,78,94,36,75,81,Napoli
Lev Yashin,CM,2018,93,87,67,81,94,85,Bayern Munich
Sergio Peña,LW,2022,86,93,87,36,96,91,AC Milan
Sergio Aguero,CB,2014,80,80,45,88,76,83,Liverpool
Pascal Groß,CDM,2022,78,72,69,66,82,95,Barcelona
Andy Cole,CAM,2014,83,88,78,66,97,89,Real Madrid
Jorge Valdano,CAM,2010,93,78,77,72,97,86,Chelsea
Willy Sagnol,CB,2006,78,76,50,86,88,86,Arsenal
Tagliafico Nicolás,CM,2014,78,70,71,75,93,96,Bayern Munich
Juan Foyth,CM,2006,89,82,72,73,94,93,Inter Milan
Luis Garcia,CB,2006,87,69,66,89,76,83,AC Milan
Dani Alves,CDM,2006,81,81,65,62,94,92,Liverpool
Dejan Stankovic,ST,2010,85,93,82,25,76,87,Bayern Munich
Valeriy Lobanovskyi,CAM,2014,86,84,77,73,79,84,Juventus
Ibarra Jairo,CDM,2006,87,91,72,69,82,91,Barcelona
Ronald de Boer,LW,2006,84,75,85,60,88,84,Barcelona
Fabinho,RB,2010,79,76,59,90,95,83,Paris SG
Peter Shilton,CM,2006,79,79,79,85,88,98,Paris SG
Sadio Mané,CB,2022,89,71,70,99,84,97,Paris SG
Graeme Souness,ST,2010,95,81,88,51,75,89,Bayern Munich
Diego Maradona,LB,2022,90,63,59,94,96,79,Bayern Munich
Nacho Fernández,CB,2018,75,60,54,88,84,80,Real Madrid
Paulo Dybala,ST,2006,82,76,90,26,83,89,Chelsea
Sami Nasri,CM,2006,94,89,77,66,93,80,Barcelona
Neymar Jr,RB,2010,76,80,64,94,86,88,Manchester United
Paul Scholes,CM,2014,93,84,80,66,85,95,Juventus
Guido Rodríguez,CDM,2010,81,77,76,70,96,84,Chelsea
Gianluigi Buffon,ST,2022,95,81,96,46,78,96,Real Madrid
Neymar,ST,2014,85,78,82,49,79,95,Arsenal
Andriy Shevchenko,CAM,2014,83,73,69,69,89,98,Manchester United
Granit Xhaka,CM,2018,79,80,86,72,77,79,Paris SG
N'Golo Kanté,CDM,2006,79,80,77,72,90,81,Juventus
Yasuhito Endo,ST,2018,90,85,87,35,90,83,Manchester United
Stelios Malezas,ST,2010,86,93,84,39,84,88,Juventus
Michael Owen,CM,2014,86,83,79,74,97,87,Real Madrid
Luis Diaz,LW,2014,94,93,88,51,76,98,Bayern Munich
Maicon,LW,2006,90,94,85,60,85,80,Bayern Munich
Ivan Rakitic,RB,2018,87,74,47,96,82,82,Bayern Munich
Jackie Charlton,RB,2010,81,79,48,91,87,95,Juventus
Stéphane Guivarc'h,LW,2010,86,86,93,40,91,90,Bayern Munich
Pablo Sarabia,CAM,2018,94,71,82,75,98,89,Juventus
Nemanja Vidic,CB,2014,86,61,51,92,91,83,Juventus
Xavi Simons,CB,2014,76,63,57,99,82,98,Paris SG
Ian Callaghan,CM,2018,87,91,83,77,80,92,Liverpool
Adriano Correia,ST,2014,85,94,82,38,86,97,Arsenal
Mateja Kežman,CB,2018,76,66,69,99,87,92,Inter Milan
Olivier Giroud,RB,2018,76,63,62,92,93,91,Paris SG
Lúcio,LW,2018,83,94,91,42,96,92,Napoli
Franco Baresi,ST,2022,82,92,85,46,86,95,Real Madrid
Gio de Arrascaeta,CDM,2006,93,75,68,67,93,83,Arsenal
Pedro,GK,2010,75,42,36,89,75,86,Paris SG
Karel Poborský,ST,2014,85,90,87,39,77,88,Chelsea
Arturo Vidal,LB,2006,78,71,56,92,87,86,Liverpool
Srdjan Babić,LB,2010,90,71,47,87,90,83,Liverpool
Peter Schmeichel,RB,2010,83,78,66,94,75,89,Manchester United
Jay-Jay Okocha,CAM,2018,91,70,73,82,80,91,Inter Milan
Gerard Piqué,CDM,2022,86,84,66,80,98,88,Manchester United
André Schürrle,CAM,2014,87,91,67,82,94,98,Manchester United
Johan Cruyff,LB,2014,86,72,69,87,92,80,AC Milan
Paul Pogba,ST,2006,96,82,91,34,88,96,Napoli
Gianni Rivera,CAM,2022,94,81,72,63,97,87,AC Milan
Juan Cuadrado,CM,2010,90,87,82,80,88,86,Real Madrid
Helder Postiga,CDM,2006,81,75,72,70,96,80,Chelsea
Christoph Kramer,LW,2014,90,94,91,26,77,96,Real Madrid
Hidetoshi Nakata,CB,2018,78,69,58,97,93,89,Bayern Munich
Rafael van der Vaart,LW,2018,84,90,90,40,91,83,Barcelona
Nicolas Otamendi,CDM,2022,91,86,78,78,89,89,Juventus
Sokratis,CB,2022,75,79,56,90,94,82,Barcelona
Fred,CAM,2014,88,74,71,60,95,81,Paris SG
Leandro Paredes,GK,2018,82,35,27,91,78,88,Arsenal
Gerard Pique,CM,2010,90,77,86,84,86,98,Inter Milan
Seydou Doumbia,CDM,2018,90,82,71,75,92,87,Inter Milan
Fabio Cannavaro,CDM,2022,85,90,87,63,86,94,Bayern Munich
Igor Akinfeev,CM,2014,82,75,81,81,75,78,AC Milan
Yuriel Celi,CM,2010,91,85,76,64,84,92,Arsenal
Stéphane Charbonnier,CAM,2014,82,87,86,65,90,92,Juventus
Benedikt Höwedes,LW,2014,92,95,93,31,97,92,Real Madrid
Ronaldinho,CDM,2014,89,79,84,84,75,82,Chelsea
Vinicius Jr,CAM,2010,86,79,75,64,77,85,Inter Milan
Nahuel Molina,CDM,2010,82,74,83,62,79,79,Barcelona
Ronaldo,ST,2014,89,86,87,26,93,83,AC Milan
Álvaro Arbeloa,GK,2022,79,38,42,99,77,98,Chelsea
Julián Álvarez,CM,2014,90,89,88,61,89,92,Chelsea
Giorgios Karagounis,ST,2014,82,95,87,31,91,94,Manchester United
Juan Fernando Quintero,LB,2022,78,68,63,92,97,93,Chelsea
Antoine Griezmann,CM,2006,82,78,78,83,83,85,Bayern Munich
Abedi Pelé,LW,2018,86,84,91,55,85,98,Manchester United
Lilian Thuram,CB,2018,82,74,67,85,89,81,Paris SG
Andy Robertson,CB,2014,90,72,65,95,79,82,Inter Milan
Ruben Riquelme,GK,2022,78,35,23,98,94,93,Inter Milan
Salif Keita,LW,2018,93,79,97,60,90,91,AC Milan
Xherdan Shaqiri,LB,2018,87,60,56,87,78,96,Napoli
Juan Pablo Sorin,ST,2014,88,91,91,36,84,83,Liverpool
Patrice Evra,CDM,2014,83,71,76,78,97,88,Chelsea
Savo Milosevic,LW,2014,91,85,88,56,76,82,Inter Milan
Pantelis Kafes,CAM,2014,80,76,81,67,78,81,Arsenal
Gonçalo Inácio,CDM,2022,78,73,84,83,93,80,Chelsea
Mikael Silvestre,GK,2010,72,35,24,97,97,91,Juventus
Ben Chilwell,ST,2006,88,87,97,40,96,81,Inter Milan
Sergio Busquets,CDM,2018,90,71,74,70,91,81,Bayern Munich
Vieira Patrick,ST,2014,95,76,96,37,95,81,Chelsea
González Higuaín,CAM,2022,81,78,84,71,92,86,Juventus
Lisandro Martinez,LW,2022,91,78,86,50,96,96,Barcelona
Alex Valdivia,LB,2018,75,68,64,88,96,80,AC Milan
Jan Krejčí,ST,2018,92,93,82,30,91,88,Juventus
John Toshack,CDM,2010,80,70,72,68,82,88,Real Madrid
Éric Abidal,CB,2010,84,73,69,86,89,94,Liverpool
Ernst Happel,CM,2014,85,72,68,63,82,97,Paris SG
Sami Khedira,ST,2010,83,75,89,46,85,86,Arsenal
Bentaleb Nacho,LW,2022,96,94,82,53,77,98,Paris SG
Frank de Boer,CAM,2018,84,90,72,74,81,96,Paris SG
Álvaro Recoba,CAM,2006,82,75,82,64,96,87,AC Milan
Müller Thomas,LB,2010,81,61,67,92,89,82,Barcelona
Jorge Carrascal,ST,2022,91,78,83,38,94,93,Napoli
Jorginho,ST,2022,88,77,87,26,77,94,Napoli
Gomez Ricardo,LB,2006,87,73,68,99,93,91,Barcelona
Javi Martínez,CB,2022,77,65,61,99,87,84,Chelsea
Rodrigo Moreno,CAM,2018,92,79,85,70,78,97,AC Milan
Ruud Gullit,CM,2018,84,81,83,78,88,96,Paris SG
Jesús Navas,RB,2014,81,70,45,86,83,86,Barcelona
Paul Breitner,CB,2018,77,73,62,97,97,94,Juventus
Robert Lewandowski,CB,2018,81,69,63,98,97,87,Napoli
Jamal Musiala,CDM,2006,78,81,70,62,96,96,Manchester United
Vassilis Torosidis,GK,2014,77,38,23,93,95,92,Juventus
Mbappé Kylian,CDM,2018,88,92,77,71,78,91,Chelsea
Cesc Fàbregas,GK,2022,82,30,39,97,88,85,AC Milan
Nemanja Matić,CB,2014,90,76,69,95,95,87,Napoli
Thibault Courtois,LB,2014,84,70,50,91,89,92,Inter Milan
Pauleta,CM,2022,80,85,76,71,93,98,Barcelona
Hernán Crespo,ST,2018,95,92,89,30,78,91,Napoli
Carlos Puyol,RB,2018,80,65,58,91,94,94,Manchester United
Kazuyoshi Miura,LW,2018,83,79,87,39,96,97,Manchester United
Yacine Brahimi,ST,2010,90,85,93,44,89,87,Juventus
Dwight Yorke,CM,2014,92,78,65,64,93,87,Liverpool
DaMarcus Beasley,CM,2022,92,88,78,66,94,82,Barcelona
Mark González,CAM,2006,84,83,80,80,86,82,Barcelona
Boban Marjanovic,CAM,2022,88,90,83,83,95,91,Arsenal
Javier Ramales,CDM,2010,87,70,75,63,89,91,Bayern Munich
Sérgio Ramos,GK,2018,79,34,21,92,80,81,Bayern Munich
Mohamed Salah,LB,2006,82,68,47,88,85,83,Real Madrid
Quinton Fortune,RB,2010,81,60,69,90,76,90,Juventus
Claude Makele,ST,2022,84,75,89,34,95,90,Juventus
Cicinho,ST,2014,90,87,85,47,94,81,Paris SG
Yoann Gourcuff,CDM,2010,80,79,68,67,77,89,Liverpool
Michel Platini,CB,2014,77,62,48,95,75,81,Liverpool
Kevin De Bruyne,RB,2022,89,80,46,93,85,90,Manchester United
Juan Pablo Sorín,ST,2010,82,77,91,53,84,78,Juventus
Emanuel Mammana,LB,2022,82,70,60,91,81,95,Manchester United
Mario Mandžukić,CM,2018,90,85,80,79,87,78,Liverpool
Diogo Jota,GK,2010,77,30,42,90,76,86,Liverpool
Bojan Djordjic,CDM,2014,80,87,77,60,87,83,Liverpool
Gerd Müller,LB,2006,79,69,70,99,90,88,Manchester United
Rúben Neves,CDM,2010,84,74,86,69,78,90,Real Madrid
Gavi,GK,2022,80,51,44,92,93,88,Arsenal
Johan Neeskens,RB,2018,90,73,60,98,82,86,Liverpool
Luis Nani,CAM,2022,82,71,82,64,81,86,Manchester United
Ezequiel Lavezzi,LB,2022,86,72,64,90,80,92,Chelsea
Javier Pastore,LW,2010,84,77,90,36,78,88,Paris SG
Raí,RB,2018,85,80,45,92,81,90,Arsenal
Nigel de Jong,CB,2010,87,78,46,88,75,80,Real Madrid
Bobby Moore,CDM,2014,89,83,82,74,88,85,Paris SG
Peter Čech,LW,2018,90,87,86,33,85,95,Chelsea
Stanley Matthews,CAM,2006,91,80,75,73,86,93,Barcelona
Juan Roman Riquelme,CAM,2022,87,82,85,76,76,81,Juventus
Kenny Dalglish,LW,2006,83,86,84,44,98,83,Chelsea
Samuel Eto'o,CDM,2006,94,89,65,60,87,79,Real Madrid
Diego Milito,CAM,2018,78,88,75,63,94,84,Arsenal
Giorgos Samaras,ST,2018,84,76,90,35,76,90,Juventus
Cristian Benavente,LB,2010,78,76,47,93,81,97,Liverpool
Darko Kovacevic,LW,2022,84,78,96,35,81,81,Liverpool
Héctor Enrique,ST,2010,95,89,91,41,96,86,Inter Milan
Alberto Gilardino,CM,2022,88,84,69,69,76,88,Real Madrid
Pelé Abedi,CAM,2010,84,71,76,81,91,97,Liverpool
Ashley Cole,LW,2010,84,81,96,39,83,97,AC Milan
Mickaël Silvestre,CM,2022,92,87,85,80,94,85,Arsenal
Andres Iniesta #1,LW,2018,94,87,95,40,90,86,Liverpool
Milla Roger #1,CDM,2022,90,72,73,79,93,82,Barcelona
Maradona Diego #1,CAM,2018,88,81,71,61,98,91,Arsenal
Maarten Stekelenburg #1,CAM,2022,92,89,85,68,96,94,Chelsea
Eder Militao #1,CAM,2022,84,83,70,85,98,82,Liverpool
Ryan Giggs #1,CAM,2018,80,83,74,65,83,98,Inter Milan
Raphaël Varane #1,ST,2010,87,84,94,43,87,87,Arsenal
Bobby Charlton #1,ST,2010,90,88,84,37,87,80,Real Madrid
Edwin van der Sar #1,CM,2006,79,87,73,67,86,88,Manchester United
Dimitri Payet #1,CB,2010,86,72,49,97,85,93,Paris SG
Kylian Mbappé #1,ST,2014,83,95,82,58,95,86,Inter Milan
Javi Martinez #1,CM,2014,91,75,67,68,77,86,Napoli
Bruno Guimaraes #1,ST,2018,86,84,83,39,87,81,Inter Milan
Abdessalem Ayouni #1,RB,2022,78,74,59,88,78,81,Bayern Munich
Jimmy Greaves #1,GK,2006,80,46,34,97,91,87,Liverpool
Antony #1,CM,2010,90,89,73,69,79,89,Real Madrid
Ilkay Gündogan #1,CAM,2018,82,83,82,81,86,80,Arsenal
Didier Drogba #1,RB,2014,84,75,67,96,91,80,Arsenal
Cesc Fabregas #1,RB,2022,86,75,69,89,86,98,Real Madrid
Branislav Ivanovic #1,CM,2022,93,87,85,71,81,89,Manchester United
Miguel Borja #1,ST,2022,82,89,85,60,78,83,Paris SG
Teddy Sheringham #1,LW,2010,93,86,97,42,88,93,Arsenal
Alejandro Garnacho #1,CAM,2006,79,81,82,68,91,86,Inter Milan
Éver Banega #1,CB,2010,83,60,63,99,95,98,Inter Milan
Richarlison #1,LW,2022,95,86,93,49,76,90,Barcelona
Lukas Podolski #1,LW,2006,87,82,92,57,98,97,Inter Milan
Enzo Fernández #1,ST,2018,90,87,87,58,80,84,Arsenal
Mladen Krstajic #1,CM,2006,79,91,77,79,95,90,Real Madrid
Jonathan Calleri #1,LB,2010,85,77,49,98,88,87,Inter Milan
Nicolas De La Cruz #1,CDM,2006,91,75,74,63,75,87,Juventus
Jemerson #1,CAM,2006,82,91,68,69,92,84,Paris SG
Arjen Robben #1,CAM,2022,92,92,76,83,85,98,Arsenal
Thierry Henry #1,CAM,2010,80,84,66,81,92,93,Real Madrid
Per Mertesacker #1,ST,2010,89,88,87,46,75,98,Bayern Munich
Wayne Rooney #1,LW,2006,82,94,96,35,83,88,Barcelona
Frank Leboeuf #1,GK,2006,74,43,44,92,83,96,Manchester United
Tim Cahill #1,GK,2014,80,52,44,90,86,90,Paris SG
Aleksandar Mitrović #1,CDM,2018,80,77,66,82,98,97,Napoli
Gonzalo Higuain #1,CB,2010,75,70,63,98,88,94,Arsenal
Luka Modric #1,CM,2010,84,70,79,84,90,89,Juventus
Villasanti Diego #1,CDM,2018,94,83,70,80,79,92,Barcelona
Valentin Azmayev #1,CM,2022,80,72,88,66,89,93,AC Milan
Néstor Clausen #1,CDM,2018,82,76,72,65,84,81,Paris SG
Cristiano Ronaldo #1,CDM,2022,78,78,72,68,94,81,Arsenal
Bacary Sagna #1,LW,2010,85,76,94,29,83,91,Manchester United
Sagna #1,ST,2006,94,82,96,42,80,80,Manchester United
Olivier Kapo #1,CDM,2010,94,81,66,85,90,97,Manchester United
Steve McManaman #1,RB,2022,75,71,55,98,82,85,Juventus
Simão Sabrosa #1,ST,2014,88,77,96,50,98,79,Chelsea
Franck Ribery #1,CAM,2022,84,74,77,69,94,95,Arsenal
Hans-Jürgen Cramer #1,CAM,2022,88,76,74,76,92,98,Real Madrid
Raúl Meireles #1,LB,2018,81,73,61,88,78,96,Barcelona
Papiss Cissé #1,CM,2022,88,81,69,67,94,78,Arsenal
Frédéric Kanoute #1,GK,2006,74,49,41,99,84,85,Juventus
Sergio Romero #1,CDM,2006,91,88,72,83,98,84,Liverpool
Luis Suárez #1,CDM,2014,79,91,75,63,85,79,Napoli
Juan Manuel Ibarbo #1,LB,2022,89,67,52,91,94,96,Manchester United
Mario Gómez #1,LW,2022,85,78,82,46,86,85,AC Milan
Bruno Fernandes #1,ST,2014,90,75,86,44,89,96,Chelsea
Matías Fernández #1,CDM,2014,83,79,70,82,86,94,Bayern Munich
Elías Figueroa #1,CM,2010,88,75,77,82,92,91,Real Madrid
David Alaba #1,LB,2010,84,69,46,95,95,81,Bayern Munich
Stefan Mitrović #1,CAM,2014,78,73,77,71,93,91,Paris SG
Roberto Firmino #1,LW,2014,83,80,96,58,85,90,Real Madrid
Bruno Alves #1,CDM,2010,92,70,73,81,85,95,Arsenal
Lucas Paqueta #1,CDM,2010,86,78,72,75,75,84,Bayern Munich
Abelardo Fernandez #1,CDM,2022,92,88,85,85,88,93,Barcelona
Lopes Anthony #1,CAM,2018,80,85,82,77,80,89,AC Milan
Mateja Kezman #1,ST,2006,90,80,97,41,84,81,Inter Milan
Frederic Kanouté #1,CM,2006,79,85,81,64,93,87,Arsenal
Luis Suarez #1,CM,2022,89,79,66,69,79,83,Arsenal
Robbie Fowler #1,ST,2022,92,75,96,38,88,96,AC Milan
Andrey Arshavin #1,LW,2010,85,85,97,27,88,94,Bayern Munich
Gueule de Bois #1,CM,2018,94,82,67,65,86,86,Paris SG
Radamel Falcao #1,ST,2006,90,82,98,35,83,87,AC Milan
Thomas Müller #1,GK,2006,82,51,43,94,95,88,Chelsea
Kolo Touré #1,CDM,2014,87,76,81,66,93,91,Arsenal
Alessandro Nesta #1,CAM,2014,86,75,82,67,84,96,Bayern Munich
Ngolo Kante #1,CM,2006,82,71,65,70,97,95,Paris SG
Joel Matip #1,CDM,2006,82,72,70,73,78,80,Inter Milan
Thilo Kehrer #1,CDM,2014,84,79,86,61,82,88,Bayern Munich
Ricardo Quaresma #1,GK,2010,76,41,33,97,91,83,AC Milan
Dirk Kuyt #1,CM,2006,85,84,73,73,86,92,Bayern Munich
Sylvain Wiltord #1,CAM,2014,91,78,76,80,86,87,AC Milan
Carvajal #1,CDM,2010,92,92,86,82,83,88,Juventus
Gonzalo Bergessio #1,CAM,2006,82,92,73,62,75,90,Juventus
Gennaro Gattuso #1,LW,2014,90,85,87,42,97,81,Chelsea
Carlos Tevez #1,LW,2014,82,81,83,50,77,91,Arsenal
Henrique Neguinho #1,CDM,2006,89,88,71,75,90,91,Bayern Munich
Aleksandr Smertin #1,CDM,2014,93,89,69,68,82,90,Real Madrid
Hugo Lloris #1,CM,2022,79,77,70,83,86,81,Manchester United
Andrés D'Alessandro #1,LW,2014,94,93,97,56,91,86,Bayern Munich
Gary Neville #1,LB,2018,82,64,63,86,77,96,Bayern Munich
Angel Di Maria #1,LW,2018,89,92,83,32,86,79,Napoli
Rodri #1,LB,2022,75,70,54,97,83,96,Real Madrid
Ismaël Bangoura #1,CM,2006,85,75,78,73,86,83,Real Madrid
Steve Heighway #1,CM,2014,84,75,78,60,86,96,AC Milan
Joshua Kimmich #1,CAM,2014,89,90,66,75,98,79,Paris SG
Mathieu Valbuena #1,CB,2014,79,66,52,98,78,98,Juventus
Ángel Di María #1,CDM,2022,86,74,84,66,91,92,Juventus
Danilo #1,CAM,2022,79,87,87,80,85,98,Liverpool
Therry Henry #1,ST,2010,90,95,94,41,85,80,Real Madrid
Marco van Basten #1,CB,2014,83,64,57,85,81,82,Bayern Munich
Demps #1,ST,2022,86,95,91,41,87,85,Arsenal
Agustin Fontana #1,CM,2010,89,85,65,82,93,84,Juventus
Mario Mandic #1,CM,2022,85,80,78,84,93,87,Napoli
Shunsuke Nakamura #1,CM,2010,87,91,87,67,78,91,Paris SG
Ronaldo Nazario #1,ST,2006,95,82,83,50,89,92,Arsenal
Romário #1,CM,2014,86,89,85,63,80,84,Barcelona
Renan Lodi #1,CDM,2006,90,83,71,71,81,84,Inter Milan
João Moutinho #1,CAM,2022,86,84,86,72,75,88,Barcelona
Eden Hazard #1,CM,2022,81,88,71,78,89,88,Arsenal
Sergio Livingstone #1,CDM,2006,94,72,80,73,96,85,Manchester United
Uli Hoeness #1,CB,2018,83,69,49,99,95,98,Paris SG
Claudio Bravo #1,CAM,2014,90,74,86,67,85,87,Chelsea
Stam Jaap #1,CDM,2018,78,81,87,64,95,98,Inter Milan
Álvaro González #1,LW,2018,91,88,89,37,79,89,Juventus
Ali Daei #1,CDM,2018,85,75,85,63,81,89,Chelsea
Naby Keita #1,LW,2018,91,95,97,30,80,94,Barcelona
Harvey Elliott #1,LW,2018,83,76,98,25,82,83,Bayern Munich
Thomas Muller #1,CM,2010,88,86,71,78,94,92,Bayern Munich
Serge Gnabry #1,CM,2010,78,73,79,71,97,92,Napoli
Fernandinho #1,CDM,2006,93,76,71,80,78,90,Bayern Munich
Alejandro Balde #1,ST,2014,92,77,82,54,77,94,Real Madrid
Ousmane N'Doye #1,CB,2018,76,69,53,97,79,89,Manchester United
Ley Yashin #1,CAM,2018,87,77,73,80,83,96,Chelsea
Romário Baldé #1,RB,2006,76,78,48,97,81,85,Manchester United
Marquinhos #1,CM,2010,83,70,85,61,79,87,AC Milan
Peter Crouch #1,RB,2022,90,67,58,86,80,78,Arsenal
Lisandro Martínez #1,ST,2010,92,85,92,55,85,92,Barcelona
Kenan Kodro #1,CB,2022,87,80,62,86,84,87,Bayern Munich
Gary Medel #1,RB,2022,86,62,68,89,81,79,Inter Milan
Kaka #1,CB,2018,88,62,66,89,86,88,Manchester United
Craig Johnston #1,ST,2022,85,87,91,26,75,79,Bayern Munich
Kleberson #1,CM,2018,81,76,88,75,94,97,Bayern Munich
Ipiales Jefferson #1,CAM,2014,79,81,77,62,96,95,Napoli
Landon Donovan #1,CM,2022,79,70,66,85,89,95,Real Madrid
Draxler Julian #1,CAM,2014,79,90,86,84,86,89,Chelsea
George Best #1,RB,2010,83,68,57,94,98,88,Inter Milan
Jose Manuel Reina #1,RB,2010,80,62,69,96,98,92,Liverpool
Frank Lampard #1,CB,2006,88,76,61,95,96,85,Bayern Munich
Gianlluigi Buffon #1,CAM,2022,81,82,86,71,78,85,Paris SG
Alphonse Areola #1,CM,2010,90,90,69,77,87,96,Real Madrid
Sergei Ignashevich #1,CB,2006,89,72,51,91,91,97,Inter Milan
Peter Beardsley #1,CDM,2010,88,73,72,84,92,82,AC Milan
Vinicius Junior #1,CM,2014,92,80,71,62,95,79,Manchester United
Miroslav Stevic #1,LW,2014,89,86,90,28,81,89,Barcelona
Rinus Michels #1,GK,2006,74,53,29,92,76,78,Bayern Munich
Raphael Varane #1,ST,2014,96,83,90,46,80,96,Napoli
Antonio Rudiger #1,ST,2018,92,92,85,43,77,85,Napoli
Esteban Paredes #1,CB,2014,81,78,55,88,88,89,Arsenal
Bixente Lizarazu #1,LB,2018,80,70,48,93,89,96,Barcelona
Lucas Paquetá #1,LW,2018,90,86,82,34,80,79,Barcelona
Javier Mascherano #1,CB,2018,79,60,54,99,90,83,Arsenal
Luís Figo #1,LW,2006,93,94,91,54,94,96,Liverpool
Giorgian Meladze #1,CAM,2018,79,74,67,67,98,90,Bayern Munich
Nacho Fernandez #1,ST,2006,84,89,88,27,81,86,Inter Milan
Toni Kroos #1,RB,2022,75,71,64,97,77,97,AC Milan
David Beckham #1,CDM,2010,88,70,75,84,89,80,Manchester United
Carlos Valderrama #1,CDM,2006,87,74,86,85,83,80,AC Milan
Paul Ince #1,RB,2018,83,77,55,87,97,89,Paris SG
Pelé #1,CDM,2022,94,70,66,61,92,97,Manchester United
Savo Milošević #1,ST,2010,96,81,91,60,89,88,Liverpool
Predrag Djordjevic #1,CM,2010,79,78,80,77,75,93,Paris SG
Marko Milić #1,ST,2022,94,93,92,30,77,94,Barcelona
Ole Gunnar Solskjaer #1,CM,2022,86,74,65,69,87,78,Bayern Munich
Dimitris Salpigidis #1,LW,2018,95,76,85,43,75,86,Chelsea
Abedi Pele #1,LW,2018,84,80,85,51,88,79,Arsenal
Zinédine Zidane #1,CB,2018,83,68,68,90,84,89,Napoli
Ever Banega #1,LW,2018,88,91,87,45,92,82,Paris SG
Ricky Alvarez #1,ST,2018,82,94,87,50,78,96,Chelsea
Anatolii Kanischev #1,RB,2014,77,78,68,89,85,95,Inter Milan
José María Basanta #1,CDM,2010,85,79,85,85,94,91,Chelsea
Nicolás Lodeiro #1,LW,2018,83,93,95,51,75,86,Inter Milan
Isco #1,CB,2006,88,67,51,92,82,80,Real Madrid
Florian Malouda #1,LB,2022,82,69,54,86,94,89,Liverpool
Diego Costa #1,CM,2018,84,80,77,61,84,79,Chelsea
José Manuel Reina #1,CAM,2022,94,85,88,80,75,83,Juventus
