name,position,era,speed,dribbling,shooting,defense,physical,iq,team
Andrés Iniesta Luján,CDM,2018,88,82,66,74,97,93,Bayern Munich
Julian Alvarez,LW,2006,95,85,87,36,87,85,Barcelona
Gonçalo Inácio,CDM,2006,93,89,85,64,97,89,Bayern Munich
Oguchi Onyewu,RB,2022,80,61,54,88,80,87,Liverpool
Toni Kroos,GK,2014,71,40,36,91,83,97,Inter Milan
Jamal Musiala,CDM,2010,84,78,85,81,76,87,Liverpool
Franck Ribéry,CDM,2022,88,87,76,61,89,80,Inter Milan
Hany Ramadan,RB,2010,77,65,66,91,77,86,Juventus
Hans-Jürgen Cramer,RB,2014,89,63,51,98,95,82,Manchester United
Neymar Jr,CM,2014,93,72,88,82,77,85,Napoli
Frédéric Kanoute,CAM,2022,92,74,88,84,76,91,Liverpool
Reece James,ST,2014,88,79,95,42,85,82,Real Madrid
Philippe Coutinho,ST,2014,96,84,88,26,90,83,Liverpool
Paulo Dybala,CM,2022,81,88,88,72,91,80,Paris SG
Bobby Charlton,CM,2014,78,89,82,77,95,97,Liverpool
Eder Militao,ST,2010,96,87,97,28,75,88,Chelsea
Giorgos Samaras,GK,2010,74,31,27,90,77,91,AC Milan
Julio Cesar,ST,2014,89,95,83,59,89,87,Inter Milan
Zinedine Zidane,LW,2022,93,78,83,51,95,80,Manchester United
Rafael van der Vaart,CB,2014,86,74,61,99,86,98,Arsenal
Wes Brown,LB,2014,75,62,56,88,85,93,Manchester United
Ali Daei,LW,2006,91,77,90,57,85,88,Juventus
Medhi Benatia,CAM,2006,90,78,71,69,78,83,Juventus
Jonathan Calleri,CB,2014,75,66,49,97,79,91,Bayern Munich
Mateja Kežman,RB,2010,85,76,61,92,93,91,Arsenal
Claude Makele,CDM,2014,88,77,81,75,92,94,AC Milan
Bojan Djordjic,GK,2006,75,33,23,96,76,95,Liverpool
Abedi Pelé,LW,2010,86,92,92,54,77,92,Chelsea
Lopes Anthony,ST,2022,96,80,97,55,82,96,Liverpool
Ferran Torres,CAM,2022,85,79,68,66,95,80,Manchester United
Ferenc Puskás,CB,2006,85,62,53,99,94,86,Barcelona
Luis Nani,LB,2010,85,68,63,96,98,79,Bayern Munich
Seydou Doumbia,CDM,2010,82,79,78,79,83,93,Liverpool
Sergio Romero,ST,2018,89,86,86,28,98,91,Napoli
Leandro Paredes,CAM,2018,90,84,75,66,77,86,Inter Milan
Stéphane Charbonnier,LB,2014,79,76,46,90,95,89,Real Madrid
Manuel Neuer,CM,2018,91,77,83,72,77,81,Real Madrid
Claude Makélélé,RB,2018,87,69,46,85,78,84,Arsenal
Alejandro Balde,ST,2018,91,75,82,48,83,98,Arsenal
Romário Baldé,ST,2018,82,83,96,31,89,83,Inter Milan
Álvaro Morata,ST,2006,96,84,86,45,81,82,AC Milan
Franck Ribery,LW,2014,96,89,85,53,82,82,Inter Milan
Uli Hoeness,CAM,2006,92,86,84,76,77,91,Inter Milan
Javier Mascherano,ST,2022,92,78,89,54,94,89,AC Milan
Sandro,LW,2010,96,77,87,28,86,90,Bayern Munich
Jorge Valdano,CAM,2010,81,91,66,78,97,96,Barcelona
Guido Rodríguez,CAM,2014,79,83,72,72,76,84,Inter Milan
Srdjan Babić,CM,2018,78,79,83,69,76,82,Real Madrid
Ibarra Jairo,CDM,2006,87,76,77,80,92,86,AC Milan
Júlio Cesar,GK,2006,70,35,22,98,77,94,Real Madrid
Jay DeMerit,RB,2006,82,67,64,94,87,80,Bayern Munich
David Trezeguet,ST,2018,89,94,97,31,86,83,Bayern Munich
Pantelis Kafes,LB,2018,84,65,63,85,96,79,Real Madrid
Blaise Matuidi,CDM,2014,91,70,74,78,94,89,Napoli
Gonzalo Higuaín,LW,2018,85,89,95,39,85,81,Barcelona
Álvaro Arbeloa,CAM,2014,90,90,79,74,98,93,Bayern Munich
Samuel Eto'o,LB,2022,90,76,53,96,90,80,Manchester United
William Carvalho,CM,2006,81,73,77,71,90,87,Paris SG
Andrey Arshavin,CB,2018,90,63,67,92,94,84,Napoli
Maximiliano Rodríguez,ST,2010,95,76,88,56,93,80,AC Milan
Peter Beardsley,LW,2014,84,76,91,26,82,81,Arsenal
Seydou Keïta,RB,2010,78,64,57,93,75,88,AC Milan
Steve McManaman,LW,2022,96,79,95,27,96,94,Paris SG
William Gallas,CDM,2006,83,70,88,64,92,88,Liverpool
Ousmane Dembélé,CB,2006,79,74,63,85,92,93,AC Milan
Emiliano Martínez,CDM,2022,85,88,67,79,98,83,Juventus
Hulk,LW,2010,92,92,88,48,94,83,Manchester United
Bruno Guimaraes,RB,2006,90,61,58,96,95,90,Liverpool
Pele,RB,2022,81,75,68,94,91,85,Inter Milan
Mohamed Salah,RB,2014,83,66,58,90,95,96,Liverpool
Adriano,CAM,2022,85,71,88,62,85,83,Inter Milan
Dani Alves,CAM,2022,83,90,79,82,98,82,Juventus
Massimo Oddo,RB,2014,87,67,63,95,75,97,Barcelona
Quinton Fortune,RB,2006,79,69,50,97,96,92,AC Milan
Javi Martinez,CM,2018,93,89,66,81,80,84,Manchester United
Yoann Gourcuff,CM,2022,91,73,87,85,76,87,Paris SG
Edinson Cavani,CM,2010,86,82,69,63,94,86,Bayern Munich
André Schürrle,RB,2022,78,62,57,94,86,93,Real Madrid
Zinédine Zidane,LW,2014,85,86,82,40,79,95,Liverpool
Dennis Bergkamp,CAM,2022,84,91,65,69,96,96,Inter Milan
Stéphane Henchoz,LB,2014,81,75,52,85,90,90,Chelsea
Joel Matip,LW,2006,92,90,91,41,97,90,Barcelona
Ruud Gullit,RB,2022,77,73,48,96,93,85,AC Milan
Aleksandar Kolarov,LB,2022,90,74,47,89,84,78,Real Madrid
Gerd Müller,CDM,2010,84,75,75,60,85,95,Barcelona
Lúcio,GK,2014,81,31,44,94,80,81,Juventus
Shay Given,LW,2018,96,84,98,46,77,97,Real Madrid
Xavi Simons,RB,2018,78,74,58,86,93,89,Bayern Munich
Leroy Sané,CB,2022,75,65,53,86,77,91,Juventus
Réduan Amrani,CM,2006,91,87,82,67,85,98,Inter Milan
Ahmed Hassan,RB,2014,88,62,62,88,98,81,Paris SG
Paul Breitner,LB,2022,87,62,68,94,79,81,Barcelona
Aymeric Laporte,ST,2022,91,84,98,50,77,94,Manchester United
Sepp Maier,CM,2018,81,81,74,84,89,91,Inter Milan
Mario Gomez,RB,2010,85,80,56,96,88,79,Juventus
Cristiano Ronaldo,ST,2018,90,93,87,55,91,95,Barcelona
Karl-Heinz Rummenigge,CB,2014,83,67,69,96,84,91,Chelsea
Ian Callaghan,ST,2022,94,76,92,57,96,97,AC Milan
Johan Neeskens,CM,2006,78,83,88,82,85,78,Paris SG
Aurelien Tchouameni,CDM,2010,89,79,71,81,97,96,Napoli
Florian Thauvin,LW,2010,84,89,90,57,92,97,Arsenal
Ronaldo,CB,2006,82,64,62,99,98,91,Juventus
Jimmy Greaves,ST,2022,95,77,83,54,75,85,AC Milan
Julián Álvarez,CM,2006,82,75,67,66,96,78,Manchester United
Bernardo Silva,CAM,2022,81,80,72,62,96,98,Barcelona
Kenny Dalglish,CDM,2022,83,92,67,63,82,90,Real Madrid
Silvain Wiltord,CM,2014,92,89,87,67,90,79,Juventus
Agustin Fontana,CDM,2022,88,75,69,66,98,96,AC Milan
Juan Fernando Quintero,CDM,2010,86,87,82,61,85,78,Paris SG
Maradona Diego,RB,2014,78,69,64,92,81,88,Bayern Munich
Jader Obrian,ST,2014,92,88,97,48,94,93,Juventus
Damiano Doni,CAM,2018,79,79,78,69,81,82,Barcelona
Therry Henry,CM,2022,88,91,87,67,77,96,AC Milan
Xherdan Shaqiri,CB,2022,78,80,48,86,77,93,Manchester United
Darko Kovacevic,RB,2014,86,72,50,95,79,86,Inter Milan
José Fonte,RB,2006,75,73,60,96,87,97,Barcelona
Mikaël Silvestre,LB,2014,83,66,52,88,87,78,Barcelona
Milla Roger,ST,2018,82,95,82,30,79,82,Arsenal
Gonzalo Montiel,CB,2014,83,73,70,99,93,97,Bayern Munich
Sylvain Wiltord,ST,2010,92,82,86,48,87,88,Manchester United
David Silva,CB,2018,79,68,50,88,88,96,Juventus
Özil Mesut,GK,2014,79,54,31,90,79,82,Paris SG
João Félix,LB,2006,83,64,70,92,85,86,AC Milan
Neymar,ST,2006,89,82,94,27,79,92,Arsenal
Renan Lodi,LB,2018,90,70,63,93,83,92,Barcelona
Marquinhos,CAM,2022,91,70,79,74,83,91,Real Madrid
Danilo,CM,2010,78,71,79,69,86,88,Arsenal
Romário,LB,2018,82,65,63,98,75,96,Manchester United
Rúben Neves,GK,2022,72,46,39,91,89,81,Napoli
Diego Maradona,CB,2006,85,74,53,97,94,93,Paris SG
Robert Lewandowski,GK,2022,77,30,35,91,86,78,Real Madrid
Joshua Kimmich,LW,2006,86,76,96,59,75,91,Bayern Munich
Paolo Maldini,RB,2022,75,62,54,95,86,95,Arsenal
Ismaël Bangoura,CB,2014,76,75,46,99,86,92,Paris SG
Acuña Marcos,LW,2022,85,81,85,32,86,88,Manchester United
Jesús Navas,CDM,2014,88,71,88,79,79,92,Napoli
González Higuaín,ST,2010,96,76,91,33,87,79,Bayern Munich
Alexis Sánchez,LW,2014,96,94,96,40,75,97,Barcelona
Eden Hazard,CDM,2010,83,90,66,62,77,84,Napoli
Paul Pogba,CM,2018,92,84,70,73,89,97,Paris SG
Carlos Bocanegra,ST,2022,82,81,84,52,92,78,AC Milan
Shinji Ono,ST,2010,92,77,97,35,84,80,Real Madrid
Inigo Martinez,CDM,2010,86,79,74,72,81,98,Manchester United
José Manuel Reina,GK,2018,81,30,38,93,89,94,AC Milan
Ricky Alvarez,CM,2022,90,89,67,77,95,85,Manchester United
Yaya Touré,CAM,2018,89,81,65,78,80,81,Inter Milan
Lisandro Martinez,CM,2014,87,75,66,81,78,87,Real Madrid
Marco van Basten,CAM,2018,81,76,65,75,91,89,Manchester United
Bacary Sagna,LB,2018,90,76,62,92,89,97,Arsenal
Luis Garcia,LW,2022,89,82,97,51,87,85,Bayern Munich
Cafu,CM,2022,88,85,76,76,81,82,Inter Milan
Rodri,LW,2014,95,80,91,57,85,98,Napoli
Diego Forlán,LW,2022,89,80,97,39,89,82,Liverpool
Antoine Griezmann,CM,2022,94,83,77,82,93,98,Paris SG
Nemanja Matić,LB,2014,88,66,53,87,93,98,Bayern Munich
Peter Crouch,CB,2010,78,70,48,94,76,96,Barcelona
Mateja Kezman,CB,2006,79,75,48,89,81,95,Bayern Munich
Mathieu Valbuena,LB,2014,77,77,53,98,84,81,Napoli
Gabriel Jesus,CAM,2022,87,90,88,75,83,98,Manchester United
David Villa,CM,2010,83,73,74,67,85,88,Bayern Munich
Helder Postiga,CDM,2018,88,72,72,81,77,82,AC Milan
Sadio Mane,LB,2014,86,77,51,98,81,87,Juventus
Graeme Souness,GK,2018,74,55,41,90,95,88,AC Milan
Filippo Inzaghi,CB,2014,82,69,61,91,93,88,Paris SG
Per Mertesacker,CM,2006,91,75,86,69,77,86,Inter Milan
Rúben Dias,CB,2006,87,65,70,98,81,91,Bayern Munich
Ronald de Boer,CDM,2022,78,72,80,70,86,93,Manchester United
Marco Materazzi,LB,2006,88,70,68,92,81,92,Paris SG
Sasa Ilic,CDM,2018,79,88,71,64,84,88,Bayern Munich
Gio Simeone,CM,2006,91,71,71,83,84,80,Manchester United
Jose Manuel Reina,RB,2010,79,74,64,88,94,85,Manchester United
Ever Banega,CB,2022,86,64,65,90,84,81,AC Milan
Jiří Krejčí,LB,2022,88,79,50,87,79,83,Liverpool
Petr Čech,CB,2014,84,64,47,93,75,96,Inter Milan
Stanley Matthews,ST,2018,88,80,90,59,81,96,Real Madrid
Samir Nasri,CM,2014,87,81,65,78,85,79,Barcelona
Ronnie Whelan,ST,2022,90,81,96,35,93,94,Arsenal
Ray Clemence,ST,2018,86,80,92,60,89,90,Arsenal
Kaka,GK,2014,72,43,35,92,90,83,Paris SG
Marco Asensio,ST,2006,89,95,94,36,94,81,Liverpool
Antony,CAM,2010,90,82,70,68,82,87,Liverpool
Deco,CM,2006,89,92,72,64,93,85,Paris SG
Carvajal,CDM,2018,81,90,65,66,93,82,Liverpool
Daniele De Rossi,CM,2010,81,92,69,66,96,80,Arsenal
Savo Milošević,CM,2018,91,89,81,82,97,96,Barcelona
Carles Puyol,GK,2010,81,42,30,89,90,94,Chelsea
Teddy Sheringham,CM,2014,93,89,87,61,87,78,Bayern Munich
Andrés D'Alessandro,LW,2018,93,82,89,43,89,86,Real Madrid
Ivan Rakitic,LB,2022,86,80,50,94,82,90,Chelsea
Sagna,ST,2006,93,88,95,32,95,94,Arsenal
Gio de Arrascaeta,CDM,2014,85,84,79,62,78,93,Liverpool
Carlos Tévez,RB,2018,75,68,48,99,80,97,Inter Milan
Bruno Alves,LB,2014,81,63,69,96,88,87,Napoli
Sergio Peña,LW,2010,87,91,93,26,75,87,AC Milan
Emmanuel Macron,CAM,2014,80,74,69,69,95,89,Barcelona
Youri Djorkaeff,CB,2014,83,80,52,96,91,83,Real Madrid
Richarlison,ST,2006,84,75,83,43,89,86,Paris SG
Peter Schmeichel,CB,2006,90,73,47,85,94,91,Liverpool
Toby Alderweireld,LW,2006,91,85,93,30,85,78,Chelsea
Ronaldo Nazario,CAM,2022,81,89,76,76,98,78,Barcelona
Mario Mandzukic,CB,2014,76,68,52,87,93,97,Inter Milan
Predrag Djordjevic,ST,2018,92,81,96,41,75,93,Bayern Munich
Alberto Gilardino,CM,2006,89,72,65,74,91,79,Real Madrid
Thiago Silva,LW,2022,95,77,85,45,88,84,Chelsea
Kingsley Coman,LW,2022,93,81,94,60,83,86,Paris SG
Gary Neville,GK,2014,80,35,40,92,77,85,Chelsea
Sergio Aguero,CM,2022,93,88,81,61,92,85,AC Milan
Alejandro Garnacho,ST,2014,83,78,88,54,93,86,Napoli
Jay-Jay Okocha,CB,2010,84,78,63,87,97,92,Napoli
Vinícius Júnior,CDM,2018,82,80,68,83,98,85,Inter Milan
Mickaël Silvestre,RB,2014,77,75,70,86,75,94,Manchester United
Jesus Navas,LW,2022,88,91,91,38,94,87,Bayern Munich
Cristian Romero,LB,2018,78,74,46,85,97,95,Bayern Munich
Wayne Rooney,ST,2006,90,78,98,38,96,93,Arsenal
Laurent Blanc,ST,2006,90,95,94,59,77,92,Chelsea
Aleksandar Mitrović,CB,2022,89,73,68,88,76,89,Juventus
N'Golo Kante,ST,2018,88,90,86,57,90,95,Barcelona
Hidetoshi Nakata,GK,2014,70,33,33,89,93,92,Paris SG
Giorgios Karagounis,RB,2006,85,66,46,97,79,89,Napoli
Emanuel Mammana,ST,2010,94,80,95,37,84,97,Arsenal
Guido Rodriguez,GK,2006,75,53,42,92,82,81,Napoli
Gianni Rivera,RB,2006,88,75,67,95,83,84,Napoli
Alan Hansen,CAM,2010,92,90,78,73,80,87,Real Madrid
Hernandez Hugo,CAM,2022,88,83,85,71,77,89,Bayern Munich
Pedri,CAM,2018,86,79,88,62,82,85,Real Madrid
Tagliafico Nicolás,ST,2010,84,80,92,44,97,93,Juventus
Éric Cantona,CM,2010,92,77,84,66,76,86,Arsenal
Kevin De Bruyne,ST,2006,91,90,98,43,92,88,Arsenal
Ghighlione Carlos,RB,2022,86,69,68,94,96,92,Manchester United
Mats Hummels #1,CDM,2010,80,70,79,60,88,78,Real Madrid
Alexis Sanchez #1,CDM,2010,78,76,72,79,94,85,Bayern Munich
Jackie Charlton #1,LB,2010,85,78,67,86,98,79,Napoli
Dayot Upamecano #1,CAM,2018,88,92,76,79,82,81,AC Milan
Yuriel Celi #1,CM,2018,93,75,65,76,91,83,Manchester United
Lilian Thuram #1,ST,2022,91,83,90,26,79,85,Juventus
Makoto Hasebe #1,ST,2014,95,89,84,40,97,83,Real Madrid
Pau Torres #1,LW,2010,88,83,86,31,88,83,Chelsea
Carlos Tevez #1,LW,2022,88,86,88,30,78,86,Chelsea
Sandro Mazzola #1,LW,2018,88,85,85,56,98,87,Bayern Munich
Ben Chilwell #1,ST,2018,82,92,86,48,78,96,Barcelona
Nigel de Jong #1,CM,2014,81,78,87,64,75,85,Juventus
Tim Cahill #1,GK,2022,77,36,21,94,81,84,Arsenal
Steve Heighway #1,LW,2010,94,87,96,40,92,89,Napoli
Michael Owen #1,CDM,2010,83,86,80,83,86,92,Chelsea
Ricardo Quaresma #1,CAM,2010,90,73,72,64,94,92,AC Milan
Ronaldinho #1,CDM,2014,84,74,77,74,79,96,Manchester United
Isco #1,CM,2022,78,79,83,75,93,85,Juventus
Didier Drogba #1,CAM,2018,83,80,87,75,87,96,Paris SG
Christian Vieri #1,ST,2022,90,80,82,58,93,95,Napoli
Rio Ferdinand #1,LB,2014,84,70,64,91,88,86,Paris SG
Raúl Meireles #1,CAM,2018,85,86,66,65,82,94,Napoli
Giorgian de Arrascaeta #1,GK,2022,82,53,31,96,97,94,Liverpool
Juan Pablo Sorín #1,LW,2006,96,78,85,46,90,97,Manchester United
Bruno Fernandes #1,ST,2022,82,92,90,39,93,87,Napoli
João Cancelo #1,CAM,2006,90,88,74,82,91,93,Paris SG
Nicolás Otamendi #1,ST,2022,82,82,88,43,80,90,Inter Milan
Esteban Paredes #1,CB,2014,86,70,68,93,87,80,Bayern Munich
Ézequiel Garay #1,CDM,2014,89,78,70,64,88,85,Arsenal
Fernandinho #1,CM,2022,84,86,66,82,89,84,Arsenal
Nery Pumpido #1,LW,2022,92,87,95,35,81,90,Napoli
Benedikt Höwedes #1,CM,2006,86,89,78,81,89,87,Bayern Munich
Éric Abidal #1,GK,2018,71,39,21,95,89,80,Arsenal
Jorge Valdivia #1,ST,2006,82,94,94,34,96,87,Real Madrid
Aleksandr Smertin #1,LW,2022,84,81,90,34,98,89,Inter Milan
Frank Leboeuf #1,CDM,2006,88,79,82,85,87,83,Barcelona
Rinus Michels #1,LW,2006,87,84,88,38,76,88,Juventus
Papiss Cissé #1,RB,2014,89,60,48,93,81,93,Real Madrid
Gennaro Gattuso #1,CAM,2010,81,70,65,60,83,94,Inter Milan
Savo Milosevic #1,RB,2018,80,61,53,93,82,92,Inter Milan
Ousmane N'Doye #1,LW,2006,82,83,95,51,77,88,Liverpool
Abedi Pele #1,RB,2018,86,61,70,93,85,90,Barcelona
Ulreich Sven #1,RB,2014,80,71,69,85,83,89,AC Milan
Andy Robertson #1,CM,2022,94,84,76,61,94,78,Napoli
Fernando Gago #1,LW,2022,85,78,94,36,76,95,Paris SG
Pablo Sarabia #1,LW,2010,92,79,91,26,85,88,Barcelona
Álvaro Recoba #1,ST,2010,91,77,82,35,95,85,Manchester United
Arne Friedrich #1,CM,2010,84,70,71,66,85,92,Juventus
Brad Friedel #1,LW,2022,91,83,91,59,96,92,Chelsea
Luis Fernando Muriel #1,LW,2010,86,83,87,27,92,87,AC Milan
Daniel Alves #1,CM,2018,92,88,80,63,86,83,Napoli
Danilo Carrillo #1,LW,2022,91,85,82,57,91,97,Arsenal
Luis Diaz #1,RB,2010,85,61,62,87,96,91,Napoli
Peter Shilton #1,LB,2006,84,69,67,92,84,80,Napoli
Frank de Boer #1,GK,2006,81,30,21,95,91,79,AC Milan
Dirk Kuyt #1,CAM,2006,94,82,65,60,92,81,Napoli
Nicolas Otamendi #1,CM,2014,94,78,69,76,93,91,AC Milan
Rivaldo #1,CAM,2006,83,81,87,65,85,87,Napoli
Florian Malouda #1,RB,2014,84,68,54,98,91,96,Manchester United
Pascal Groß #1,RB,2006,81,69,68,85,98,95,Real Madrid
Karl-Heinz Förster #1,CDM,2006,80,81,65,63,86,87,Manchester United
Jackson Martinez #1,CAM,2022,93,88,83,85,76,93,Arsenal
Éver Banega #1,CM,2010,89,70,65,71,76,86,Manchester United
Sokratis #1,LW,2014,87,87,93,54,93,89,Manchester United
Youri Tielemans #1,CDM,2014,92,70,81,64,86,80,Bayern Munich
Pauleta #1,CDM,2018,79,74,71,68,88,89,Paris SG
Victor Valdés #1,CAM,2022,87,85,76,62,81,95,Real Madrid
Valeriy Lobanovskyi #1,CB,2006,77,76,51,93,94,86,Paris SG
Kevin Keegan #1,CM,2014,84,73,74,64,80,83,Paris SG
Javi Martínez #1,LW,2006,89,90,97,60,94,81,Napoli
Jaap Stam #1,RB,2022,76,70,54,89,86,94,Inter Milan
Mauro Camoranesi #1,CB,2014,90,66,47,87,80,94,Barcelona
Philipp Lahm #1,CM,2010,85,72,72,61,87,81,Barcelona
Luis Suárez #1,LB,2010,88,63,56,97,77,93,Manchester United
Alfredo Di Stéfano #1,GK,2014,79,32,40,94,78,86,Liverpool
Álvaro González #1,GK,2018,71,47,25,96,88,92,Arsenal
Nemanja Vidic #1,CDM,2014,87,74,77,63,75,98,Manchester United
Mark Lawrenson #1,LW,2006,86,89,84,52,80,88,Real Madrid
Sérgio Ramos #1,LW,2010,86,85,98,36,97,96,Napoli
Henrique Neguinho #1,LW,2014,88,95,97,56,79,79,Inter Milan
Andres Iniesta #1,RB,2014,79,72,68,88,87,98,Juventus
Eric Cantona #1,GK,2010,77,47,23,91,84,95,Bayern Munich
Joel Alarcon #1,ST,2010,86,86,89,42,81,83,Arsenal
Carlos Valderrama #1,CAM,2018,91,70,71,60,93,81,AC Milan
Miguel Borja #1,CM,2010,84,79,88,75,81,82,Barcelona
Salif Keita #1,CAM,2006,88,86,75,66,89,96,Bayern Munich
Ronaldinho Gaucho #1,LW,2014,88,91,94,42,81,85,Liverpool
Matías Fernández #1,CM,2014,85,79,82,73,93,92,Paris SG
Bastian Schweinsteiger #1,LB,2006,78,80,66,88,77,86,Chelsea
George Best #1,LW,2006,91,91,85,31,97,82,Inter Milan
Mark van Bommel #1,CB,2018,81,63,51,98,87,79,Paris SG
Jan Krejčí #1,CDM,2014,93,82,69,67,91,93,AC Milan
Gianlluigi Buffon #1,CAM,2006,80,87,82,67,97,89,Inter Milan
Djibril Cissé #1,CAM,2014,78,85,74,67,95,89,Inter Milan
Maicon #1,CAM,2018,78,76,88,63,81,89,Manchester United
Dejan Stankovic #1,LW,2014,89,77,87,54,90,97,Bayern Munich
Jorge Carrascal #1,CB,2022,87,73,51,94,98,91,Arsenal
Angel Di Maria #1,RB,2022,81,67,52,85,90,81,Inter Milan
Rui Costa #1,ST,2006,84,80,82,37,96,91,Manchester United
Hernán Crespo #1,RB,2006,77,78,63,95,77,92,Bayern Munich
Yacine Brahimi #1,CB,2010,82,65,49,87,76,78,Chelsea
Bentaleb Nacho #1,GK,2014,81,50,21,97,86,96,Juventus
Karel Poborský #1,LW,2014,91,87,93,26,82,83,Arsenal
Gueule de Bois #1,CAM,2006,89,81,78,67,75,79,Paris SG
Xavi Hernandez #1,CM,2006,92,84,78,67,95,85,Bayern Munich
Giorgio Chiellini #1,CDM,2014,85,80,65,78,85,90,Liverpool
Luka Modric #1,ST,2022,83,80,98,34,87,80,Inter Milan
Adriano Correia #1,RB,2006,86,63,47,90,97,91,Chelsea
Johan Cruyff #1,CDM,2014,80,75,68,67,92,86,Chelsea
George Weah #1,ST,2014,93,78,95,43,98,78,Chelsea
Ruben Riquelme #1,RB,2006,83,65,59,91,89,94,Juventus
Diogo Jota #1,CDM,2022,84,92,88,70,84,78,Liverpool
Shunsuke Nakamura #1,CB,2018,86,69,48,92,97,88,Paris SG
Alex Valdivia #1,CM,2014,84,89,87,74,84,91,Barcelona
Christoph Kramer #1,ST,2006,83,94,84,39,98,80,Manchester United
Dimitri Payet #1,LW,2018,96,89,82,43,98,83,Paris SG
Stan Collymore #1,RB,2006,81,65,59,86,77,98,Liverpool
Isco Alarcon #1,CAM,2022,88,76,72,73,93,86,Chelsea
Ngolo Kante #1,RB,2018,75,75,51,94,76,93,Liverpool
Hennes Weisweiler #1,CM,2022,78,85,74,84,90,84,Liverpool
Abdessalem Ayouni #1,CB,2014,83,80,58,87,89,97,Real Madrid
Ederson #1,CAM,2006,89,83,80,67,77,96,Napoli
Mario Mandic #1,CAM,2018,80,77,78,76,82,90,Bayern Munich
Paul Ince #1,CM,2010,93,72,77,81,87,94,AC Milan
Granit Xhaka #1,CAM,2022,82,85,71,82,76,84,Inter Milan
Lucas Paquetá #1,CM,2014,90,80,81,63,97,86,Arsenal
David de Gea #1,CM,2010,94,87,80,65,80,97,Napoli
Thibault Courtois #1,CM,2006,81,80,88,77,92,94,Juventus
Teófilo Cubillas #1,CB,2022,76,65,67,97,79,95,Real Madrid
Juan Roman Riquelme #1,LW,2014,91,85,88,46,76,92,Napoli
Carlos Puyol #1,ST,2010,85,80,88,32,75,90,Juventus
Mohamed Aboutrika #1,ST,2010,92,92,96,53,85,80,Liverpool
John Toshack #1,CB,2010,83,70,50,87,82,91,Barcelona
Elías Figueroa #1,CDM,2022,89,74,82,65,98,92,Inter Milan
Wilfried Bony #1,LW,2018,94,80,85,41,82,88,Liverpool
Éder Militão #1,ST,2006,83,94,89,33,97,96,Manchester United
Hatem Ben Arfa #1,CB,2022,87,71,53,91,84,96,Inter Milan
Michu #1,LB,2018,87,74,61,93,76,89,Manchester United
Francesco Totti #1,ST,2018,96,81,95,51,94,97,Paris SG
Fernando Torres #1,CM,2006,85,83,76,77,80,88,Juventus
Mason Mount #1,GK,2018,80,50,44,93,82,96,Napoli
Villasanti Diego #1,GK,2006,77,40,36,92,84,87,Inter Milan
Edwin van der Sar #1,LB,2010,90,69,46,97,92,84,Napoli
Nélson Semedo #1,CM,2006,83,76,68,62,93,98,Liverpool
Samuel Umtiti #1,ST,2006,96,85,89,30,95,84,Liverpool
Aurélien Tchouaméni #1,CDM,2006,85,85,74,81,78,80,Liverpool
Virgil van Dijk #1,LW,2014,91,79,93,34,85,82,AC Milan
Abelardo Fernandez #1,LB,2006,79,61,57,93,86,98,Barcelona
Liliam Thuram #1,ST,2014,92,88,87,34,83,98,Chelsea
Berti Vogts #1,LW,2010,92,85,84,28,88,78,Liverpool
Sergio Busquets #1,CAM,2014,81,75,87,71,91,98,AC Milan
Alphonse Areola #1,ST,2006,87,81,84,49,78,78,Bayern Munich
Ernst Happel #1,RB,2006,79,67,46,98,88,98,Juventus
Vieira Patrick #1,LB,2014,86,63,45,87,79,96,Bayern Munich
Ilkay Gundogan #1,ST,2006,82,76,98,29,97,80,Paris SG
Stam Jaap #1,LB,2006,86,78,58,92,77,84,Real Madrid
Joao Mario #1,ST,2010,90,81,90,45,94,98,Inter Milan
Ley Yashin #1,CDM,2010,94,75,79,68,80,83,Paris SG
Juan Pablo Sorin #1,CDM,2014,94,73,72,71,75,93,Juventus
Bobby Moore #1,CB,2010,84,77,51,85,96,89,Juventus
Juan Cuadrado #1,LB,2022,85,69,52,88,76,87,Paris SG
Giorgian Meladze #1,ST,2014,93,77,85,57,77,87,Bayern Munich
Ryan Giggs #1,CM,2022,92,84,67,84,93,84,Napoli
João Moutinho #1,RB,2022,79,76,46,98,80,94,Barcelona
James Milner #1,CB,2014,77,60,60,92,88,97,Bayern Munich
Luis Enrique #1,LB,2014,89,64,48,96,79,92,Manchester United
Simão Sabrosa #1,RB,2018,83,69,45,87,90,90,AC Milan
Serhiy Rebrov #1,CAM,2006,79,70,78,81,75,91,Bayern Munich
Alan Dzagoev #1,CDM,2018,80,92,68,74,79,84,Liverpool
Kazuyoshi Miura #1,CM,2022,84,84,77,60,83,88,Bayern Munich
Naohiro Takahara #1,CM,2018,92,74,75,62,93,86,Arsenal
Jerome Boateng #1,CM,2006,88,77,73,75,88,87,Inter Milan
Holger Badstuber #1,LW,2014,95,95,82,49,97,80,AC Milan
Robert Pires #1,CB,2010,88,67,55,93,93,89,Paris SG
Pelé #1,RB,2022,81,67,49,95,75,89,Paris SG
Cesar Azpilicueta #1,CM,2022,92,87,72,73,91,80,Chelsea
Nani #1,GK,2006,80,50,34,92,91,95,Paris SG
Leon Goretzka #1,GK,2010,76,46,45,94,80,90,Manchester United
